"","Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","threshold"
"1608","EDEM1",1207.85589656035,5.08837440818519e-05,0.00144261873509201,0.0092541295472855,0.69822726437338,FALSE
"1612","KIF13B",602.019881034579,5.0723721834166e-05,0.00144249882403922,0.15769335381566,0.936932111390819,FALSE
"1613","TMEM65",292.080875942841,5.05089867866225e-05,0.00144277900264154,0.0778628898988853,0.898478209939744,FALSE
"1615","SP4",132.725525827743,5.03098541907712e-05,0.00144292247675925,0.125413077302061,0.9333972064577,FALSE
"1617","ITPRID2",771.857116064112,5.02740931531512e-05,0.00144292389223975,0.155449456802208,0.936932111390819,FALSE
"1619","DSTYK",362.471031809386,5.02488210822096e-05,0.00144192287660228,0.0467969114037098,0.871943220922924,FALSE
"1622","FBH1",973.443443980374,5.0200810259005e-05,0.00144181381610663,0.0625035992703814,0.891821954152982,FALSE
"1629","ASTE1",174.385851333094,4.97872911834449e-05,0.00144246044249505,0.121777840070883,0.92896915995617,FALSE
"1631","ZBTB2",312.97022638477,4.9622938708779e-05,0.0014420614156243,0.0742457782360227,0.897433386962604,FALSE
"1633","FAM98A",169.348241348473,4.94929045125079e-05,0.00144267326176636,0.0759448157188837,0.898028695921806,FALSE
"1634","RASGRP3-AS1",169.348241348473,4.94929045125079e-05,0.00144267326176636,0.0759448157188837,0.898028695921806,FALSE
"1636","SLC38A9",87.382469351238,4.94793819177404e-05,0.00144275675863563,0.0289407343421793,0.848550546499229,FALSE
"1638","ZNF689",215.418440071279,4.94347077209242e-05,0.00144255390632051,0.165910464881569,0.936932111390819,FALSE
"1645","ATP11C",161.133015943562,4.9179641925778e-05,0.00144277173534947,0.138172403704721,0.936932111390819,FALSE
"1646","COQ9",285.279591957788,4.90756399306692e-05,0.00144186104674567,0.137088422126698,0.936932111390819,FALSE
"1647","ITGB2-AS1",3442.90201876692,4.90537946011909e-05,0.00144298824990061,0.0340280473255305,0.84861175807256,FALSE
"1649","ZNF445",638.531895695395,4.89661792365296e-05,0.00144230494712962,0.0897059132065604,0.917245422391415,FALSE
"1650","RBAK",200.412143244013,4.89348027031282e-05,0.00144262634744513,0.0410898677786481,0.856944859501844,FALSE
"1652","OMA1",218.07902272693,4.88893501386117e-05,0.0014424916200074,0.0954635276682492,0.917245422391415,FALSE
"1654","SLX4",410.612058015303,4.88073437503303e-05,0.0014424052104449,0.105641123549902,0.919983769688899,FALSE
"1655","RBM15",172.878025859239,4.88059242910708e-05,0.00144269831971954,0.030564010919453,0.84861175807256,FALSE
"1658","ABI3",1133.59815751394,4.86717934595497e-05,0.00144284876893712,0.152983135910495,0.936932111390819,FALSE
"1659","KRIT1",335.639617957056,4.85275954565619e-05,0.00144251036508556,0.0188621284420437,0.767507988053762,FALSE
"1660","NPHP3",260.196359608477,4.85170865962567e-05,0.00144279044341278,0.0245020987033922,0.822288378675531,FALSE
"1661","HECTD2",7.50690996432194,4.84748850976452e-05,0.00144307000434672,0.157740969741836,0.936932111390819,FALSE
"1663","FNTA",648.325575291032,4.83825534443116e-05,0.00144170398389287,0.138711200271949,0.936932111390819,FALSE
"1674","TTC5",103.560698962511,4.79219437041097e-05,0.00144267750172014,0.00577104440869319,0.656635461555047,FALSE
"1677","ZNF131",286.622397188122,4.767834084211e-05,0.00144252862320294,0.0557275221898112,0.876110356086204,FALSE
"1678","TCEAL1",40.6775328514626,4.76676198912078e-05,0.00144289684760588,0.118947384241713,0.924005918613767,FALSE
"1679","MIR4453HG",65.5178438707286,4.76601671004864e-05,0.0014427975136557,0.00864422116572213,0.69822726437338,FALSE
"1680","SKP2",143.651388369123,4.7649969590364e-05,0.0014425967754107,0.0137476269894428,0.724422312247693,FALSE
"1681","LARP1",1743.79383058855,4.75873132137194e-05,0.00144223584702085,0.0781367083900791,0.898837252369358,FALSE
"1684","SIRPB1",4331.65062499177,4.75451256529558e-05,0.0014429681744164,0.0946201954632196,0.917245422391415,FALSE
"1687","KLHL42",175.245649725245,4.74460965226561e-05,0.00144266583316904,0.0269164657702912,0.839187422565222,FALSE
"1689","WARS2-AS1",55.2261297564473,4.7437465678602e-05,0.00144295211096263,0.240109153036307,0.943101168638276,FALSE
"1691","UBR1",258.591391961896,4.73740140772872e-05,0.00144264510969042,0.00938339030248826,0.69822726437338,FALSE
"1696","NLRP12",1923.65850332235,4.71222122217259e-05,0.00144284584958612,0.0863414434426397,0.912898781364757,FALSE
"1697","KCTD18",222.58540584531,4.7003268403928e-05,0.00144226928862689,0.0472310254412951,0.872294621150258,FALSE
"1698","CARF",94.1378145590836,4.69589061269845e-05,0.00144285325775924,0.0376929729495976,0.853346487966726,FALSE
"1706","CCDC90B",221.544983870695,4.67552412422518e-05,0.00144263383221962,0.0116249390055303,0.724422312247693,FALSE
"1707","ZDHHC12",655.636850945209,4.67372361523965e-05,0.00144265362964259,0.0229252220518273,0.813170066790686,FALSE
"1716","TSPAN14",3496.01362763265,4.61970228501439e-05,0.00144123549876739,0.203734933669591,0.943101168638276,FALSE
"1719","ATP6V0A1",1579.20471398594,4.60975125594542e-05,0.00144257699149754,0.178430222576502,0.942258512214108,FALSE
"1721","BTN3A3",1576.73666323229,4.60507846376935e-05,0.00144270132448239,0.176013559235112,0.938089761788612,FALSE
"1723","SLC30A9",218.400780767041,4.58123885607507e-05,0.00144259015368754,0.06964023557284,0.897433386962604,FALSE
"1724","RLIM",595.843470840676,4.58008807847939e-05,0.00144243640333926,0.0379702135980961,0.854501629291808,FALSE
"1725","RYK",261.230066693033,4.5756932599391e-05,0.00144222294657205,0.0476719666805925,0.872571738422355,FALSE
"1726","PIK3R6",601.069991235786,4.572123850075e-05,0.00144292759902598,0.0583726895321509,0.88085672646122,FALSE
"1729","RNF6",328.312595790336,4.5675642485292e-05,0.0014425310234212,0.175896412077722,0.938089761788612,FALSE
"1730","STK11",2335.96820781912,4.55181813306445e-05,0.00144206451753081,0.178830219649182,0.942337463919477,FALSE
"1731","HELQ",134.937327680121,4.54836634720603e-05,0.00144248077010322,0.0710307290192112,0.897433386962604,FALSE
"1733","PTPN2",541.382351267605,4.54631204102956e-05,0.00144208091250927,0.074659134618779,0.897433386962604,FALSE
"1734","TOR3A",421.208725160296,4.54384334465098e-05,0.00144264607847318,0.018977376957317,0.769647525668791,FALSE
"1736","BDP1",315.695463012531,4.53800487973591e-05,0.00144278259744175,0.100531683533836,0.919983769688899,FALSE
"1746","TSPAN18",468.019673686603,4.46483779617159e-05,0.00144273851146874,0.16240998712922,0.936932111390819,FALSE
"1749","PNPLA4",49.8512176718849,4.45977915949587e-05,0.00144286066756,0.241200970905608,0.943101168638276,FALSE
"1750","ACBD3",264.15869886866,4.45525754009039e-05,0.00144260146434492,0.17031188480356,0.936932111390819,FALSE
"1752","CCDC66",243.712970054128,4.44712406101243e-05,0.00144259944192194,0.0131051397980772,0.724422312247693,FALSE
"1765","FKBP2",394.078789105617,4.40876554995161e-05,0.00144268613764416,0.0102522078205742,0.720296793059689,FALSE
"1766","ZC3H14",329.27293866984,4.403706864974e-05,0.00144214109276066,0.108657672458864,0.919983769688899,FALSE
"1767","NUCB2",382.89379268554,4.40368114617326e-05,0.00144255859827189,0.137544549346784,0.936932111390819,FALSE
"1769","CCNH",270.325442575796,4.38617307425412e-05,0.00144236481608031,0.0454916332028866,0.86684575249787,FALSE
"1770","SAMSN1",231.955877914183,4.37823402145858e-05,0.00144266229533912,0.0123384684300439,0.724422312247693,FALSE
"1771","PBRM1",538.614181937068,4.37747494342566e-05,0.00144251206872367,0.167332866367496,0.936932111390819,FALSE
"1772","TIMM29",141.213556409941,4.37307909795601e-05,0.00144227772721176,0.0643426262582706,0.896426957769811,FALSE
"1776","PAXBP1-AS1",37.4875333313812,4.35102391041979e-05,0.00144288295686866,0.0448821597681631,0.86684575249787,FALSE
"1779","ZBTB43",245.237367231777,4.33581136298568e-05,0.00144237643684576,0.0682449186895028,0.897433386962604,FALSE
"1780","EEF1AKMT2",90.9830622947762,4.33263743335754e-05,0.00144266047050413,0.00744615897576762,0.694517787864488,FALSE
"1784","NABP1",2741.40517914909,4.30595175715955e-05,0.00144285520832391,0.118768174551135,0.924005918613767,FALSE
"1790","LATS1",260.602297998081,4.28458124869124e-05,0.00144275992808311,0.122946872199777,0.930820664134369,FALSE
"1792","CUTC",210.321026957246,4.28138802747552e-05,0.00144249160879999,0.159564148689877,0.936932111390819,FALSE
"1793","CCDC115",499.67618778245,4.27294866953173e-05,0.00144210819851536,0.205590512781629,0.943101168638276,FALSE
"1794","MAN1A1",673.745147376495,4.26178974565287e-05,0.0014428765106624,0.0268083730301025,0.839187422565222,FALSE
"1798","OXA1L",1939.78603980929,4.25093696616458e-05,0.00144182827314782,0.0729859970205611,0.897433386962604,FALSE
"1802","TM7SF3",379.021755972907,4.23661897667667e-05,0.00144212951220039,0.103750307707218,0.919983769688899,FALSE
"1804","SAR1B",298.72071392808,4.22327204097304e-05,0.00144230034403378,0.0174051733288586,0.745102425411598,FALSE
"1806","TRDMT1",114.48522600286,4.22224730086294e-05,0.00144266051166607,0.00636354476877101,0.673544839866066,FALSE
"1807","ITPR2",561.98451302273,4.21727521055199e-05,0.00144260964397891,0.0549185162248116,0.876110356086204,FALSE
"1813","FKBP11",826.925667764594,4.18934764241626e-05,0.00144254801219481,0.120284754707102,0.925306302525789,FALSE
"1814","EPB41L5",57.4331599787995,4.18857439905485e-05,0.00144280322643389,0.0315988135215284,0.84861175807256,FALSE
"1815","RUSC1-AS1",160.317816520811,4.18824864831134e-05,0.00144238934501336,0.0185922147509126,0.762031875952877,FALSE
"1816","ZNF430",158.625829389278,4.18769523877512e-05,0.00144260202237932,0.0140281420850371,0.724422312247693,FALSE
"1818","PIM2",2953.70505094735,4.18456038678883e-05,0.00144257296414856,0.201929576834627,0.943101168638276,FALSE
"1820","MAP3K8",387.851941223329,4.18125566726863e-05,0.00144250683842562,0.0228523365690273,0.813170066790686,FALSE
"1821","CDKN2C",68.5687253403418,4.17769718382954e-05,0.00144279195165607,0.219744932737831,0.943101168638276,FALSE
"1823","CCDC137",429.472353233817,4.1616574796543e-05,0.00144234795766531,0.158055448502793,0.936932111390819,FALSE
"1825","MIEF1",497.834147499927,4.15253400915683e-05,0.00144181698527792,0.169665989396795,0.936932111390819,FALSE
"1826","USP35",153.95840366459,4.15081777715141e-05,0.0014423990105736,0.0426330916628546,0.858850666747052,FALSE
"1829","HDAC8",144.50772367196,4.14466612187439e-05,0.00144248911409294,0.0289592885692507,0.848550546499229,FALSE
"1830","PIK3C2A",214.99308629773,4.14389830019721e-05,0.00144281239218727,0.0317006828153495,0.84861175807256,FALSE
"1837","MCM9",219.826183458245,4.10469985663563e-05,0.00144237006731632,0.0392297341297868,0.854501629291808,FALSE
"1840","RNF122",427.299324842989,4.0904981474618e-05,0.00144267601989995,0.170172306614109,0.936932111390819,FALSE
"1843","SLC30A5",258.945251859246,4.08452817474146e-05,0.00144244529922215,0.0348295379174921,0.84861175807256,FALSE
"1844","MAST4",221.36867223591,4.08133924710544e-05,0.00144274543166617,0.0200012748643104,0.785448409292239,FALSE
"1851","SLC2A6",690.81815658138,4.03054944822991e-05,0.00144269785514338,0.239573391005354,0.943101168638276,FALSE
"1852","GFPT1",150.33456357508,4.02912490407541e-05,0.00144264213498259,0.00721440381277265,0.684790815409364,FALSE
"1856","TMA16",67.2500958262348,4.01758328408415e-05,0.00144266428309665,0.0078500267305837,0.69822726437338,FALSE
"1859","SRP19",376.703585970757,4.0102503326173e-05,0.00144204807179475,0.120974393127944,0.926709502074443,FALSE
"1860","MMUT",128.560955330749,4.00788728002046e-05,0.00144257169632405,0.0318625311379857,0.84861175807256,FALSE
"1861","OPA3",357.185457918027,4.00650221355769e-05,0.0014419746036645,0.0868026583376479,0.914164573532776,FALSE
"1862","PEX1",210.602797971987,4.00192296809803e-05,0.00144259658456421,0.0287479247736737,0.848550546499229,FALSE
"1864","MGME1",258.604058287292,3.98677639201362e-05,0.00144249874329826,0.0308503928252137,0.84861175807256,FALSE
"1865","CREB3L2",470.778523111688,3.98516002962969e-05,0.00144263362509374,0.0091615463780403,0.69822726437338,FALSE
"1866","C12orf4",128.99145616766,3.98028341922289e-05,0.00144257000548123,0.040789110790525,0.856213236634532,FALSE
"1871","ZNF160",485.251804058652,3.97425286738476e-05,0.00144245964873749,0.169823360002762,0.936932111390819,FALSE
"1874","LMTK2",690.964361419482,3.9677871721809e-05,0.00144279301237016,0.201340956431526,0.943101168638276,FALSE
"1875","UBAC2",879.098435819755,3.95808745031142e-05,0.00144204386637049,0.230295498683619,0.943101168638276,FALSE
"1877","PTGDR2",490.925815142936,3.9566728871639e-05,0.00144290366640196,0.165315786466498,0.936932111390819,FALSE
"1879","DCAF4",113.129103662797,3.9468532247632e-05,0.00144274745845743,0.0313148715862303,0.84861175807256,FALSE
"1884","TENT2",565.388587892548,3.92255220415248e-05,0.00144243169154809,0.0583358954221986,0.88085672646122,FALSE
"1885","ANKRD49",320.645824608286,3.92124900699692e-05,0.00144219393023256,0.24774149209369,0.943101168638276,FALSE
"1886","GFOD1",240.080177017162,3.91905027059165e-05,0.00144267047538524,0.123227751143935,0.930820664134369,FALSE
"1887","EIF2AK3",208.22342658203,3.91357134473823e-05,0.00144262477560247,0.0309749383567071,0.84861175807256,FALSE
"1892","CSTF2",91.7544805419335,3.89658230101323e-05,0.00144260008056351,0.0170521652426395,0.745102425411598,FALSE
"1894","IFT140",113.632941203881,3.89410241142971e-05,0.00144269247505498,0.166299665611811,0.936932111390819,FALSE
"1898","IFT43",48.1457835268923,3.87567611503783e-05,0.00144272176405567,0.170788341976542,0.936932111390819,FALSE
"1899","NSL1",356.519885819849,3.87530986185778e-05,0.00144225470008116,0.0848652252785386,0.908254357658833,FALSE
"1900","PRMT6",105.817625660432,3.86992292478374e-05,0.00144265351260654,0.00822266303044342,0.69822726437338,FALSE
"1901","NASP",679.397736563666,3.86624914620611e-05,0.00144249588334002,0.0205321527506217,0.78807233351651,FALSE
"1903","U2AF1L4",712.146623352213,3.85785850181284e-05,0.00144264818475399,0.0970813152429786,0.919375631838652,FALSE
"1905","CLCC1",200.074161964174,3.85140149496505e-05,0.00144250246847081,0.0329294189319025,0.84861175807256,FALSE
"1906","NFATC1",804.932716699369,3.84227725089604e-05,0.00144230104557776,0.243936339851823,0.943101168638276,FALSE
"1911","PCF11",1508.62336761042,3.8359267839286e-05,0.00144203682010162,0.147873024772362,0.936932111390819,FALSE
"1912","DNASE1L1",658.194146386287,3.83406495910533e-05,0.00144245997463378,0.0822644325942855,0.907200763332906,FALSE
"1914","YTHDF1",675.710697206823,3.83179622460175e-05,0.00144132928500358,0.138805050582078,0.936932111390819,FALSE
"1921","FAM83H",97.9972254963067,3.79982614707173e-05,0.0014427540888168,0.0761707963070091,0.898028695921806,FALSE
"1924","N4BP3",111.870435415939,3.79602455015068e-05,0.00144280005590357,0.148147218884867,0.936932111390819,FALSE
"1925","FBXO7",13119.9803354951,3.78566844624832e-05,0.00144288701920012,0.148486006850472,0.936932111390819,FALSE
"1927","PAXIP1-DT",132.557198397097,3.7786464859352e-05,0.00144266037230225,0.222667440234206,0.943101168638276,FALSE
"1928","EDEM2",673.14731404723,3.7778384404501e-05,0.00144242850115492,0.0498562116779056,0.874376806384794,FALSE
"1929","MMP24-AS1-EDEM2",673.14731404723,3.7778384404501e-05,0.00144242850115492,0.0498562116779056,0.874376806384794,FALSE
"1932","ERLIN2",258.036830560745,3.7656676276167e-05,0.00144242058945586,0.0938671437227734,0.917245422391415,FALSE
"1934","NOP53",7382.62386468642,3.75878914485074e-05,0.00144253689283984,0.248080211883438,0.943101168638276,FALSE
"1939","ZCCHC3",533.475371560362,3.74915558078871e-05,0.00144136148261253,0.170121828834802,0.936932111390819,FALSE
"1940","IER5",837.021232788713,3.74689557960944e-05,0.00144251588812118,0.0320336007306286,0.84861175807256,FALSE
"1945","SNAPC3",303.49781829678,3.73836870289082e-05,0.00144252358597356,0.0768013061471374,0.898028695921806,FALSE
"1946","TP73-AS1",405.611786731685,3.73711195531321e-05,0.00144217310363424,0.0989934680670471,0.919983769688899,FALSE
"1950","ZNF721",232.723611631335,3.7130093630885e-05,0.00144251444459135,0.0328846209892621,0.84861175807256,FALSE
"1951","RNPC3",416.342139743351,3.71138685675135e-05,0.00144257643537761,0.202925136879109,0.943101168638276,FALSE
"1953","PPIL1",97.7600165176187,3.70612699450909e-05,0.00144257184209626,0.0763678463891252,0.898028695921806,FALSE
"1955","CCDC12",410.185305440081,3.68713911475249e-05,0.00144246416213011,0.197081773989606,0.943101168638276,FALSE
"1957","WSB1",2042.54940466998,3.68009006278337e-05,0.00144260557262981,0.0286303606839765,0.848550546499229,FALSE
"1958","ZER1",2842.31974107019,3.67927905972983e-05,0.0014427104714787,0.123289665493037,0.930820664134369,FALSE
"1959","NAPEPLD",135.960900403271,3.6775308956968e-05,0.00144252444515038,0.198103696324237,0.943101168638276,FALSE
"1963","REC8",807.494771273335,3.66598184916947e-05,0.00144275331856495,0.0781993862882108,0.898837252369358,FALSE
"1965","RBSN",385.848995128413,3.65387495004347e-05,0.00144137028961806,0.142301853319138,0.936932111390819,FALSE
"1967","DMTF1",861.304276716799,3.63505787174805e-05,0.00144223055296887,0.0880407033981078,0.916553680781705,FALSE
"1968","GCC2",571.062026574738,3.63480650338857e-05,0.00144265941927444,0.00785616163569996,0.69822726437338,FALSE
"1971","TMED3",339.911763976385,3.61996205977794e-05,0.00144241904430328,0.0558624779030549,0.876110356086204,FALSE
"1977","TGDS",72.64902782278,3.60403042355587e-05,0.0014425909056309,0.129740722217042,0.9333972064577,FALSE
"1978","ZMAT5",228.928828463151,3.60096462320222e-05,0.00144239065293955,0.0795113704469178,0.903558976538148,FALSE
"1979","CHM",99.5738796704408,3.59858624691035e-05,0.00144263435559596,0.171503685084867,0.936932111390819,FALSE
"1982","ST13",2308.46907438239,3.5854481057048e-05,0.00144265511155866,0.17171192382649,0.936932111390819,FALSE
"1983","CMTM1",158.564621125469,3.5783933222484e-05,0.00144277859424166,0.0635016081113463,0.893147607442843,FALSE
"1986","MAGED2",640.791144796966,3.57416207520386e-05,0.00144200770241465,0.16299762413526,0.936932111390819,FALSE
"1990","GGCX",337.850016681452,3.56505367615303e-05,0.00144194942163979,0.0649463740283701,0.897433386962604,FALSE
"1992","SPSB2",150.301138613371,3.55886255946827e-05,0.00144278723271413,0.0204207988184901,0.785448409292239,FALSE
"1993","LOC105369632",150.301138613371,3.55886255946827e-05,0.00144278723271413,0.0204207988184901,0.785448409292239,FALSE
"1994","RNF168",359.531626706665,3.55709007086066e-05,0.00144219706192295,0.168774347411211,0.936932111390819,FALSE
"1995","PPP1R3D",465.912553700766,3.55559177384273e-05,0.00144257923949972,0.248762290138348,0.943101168638276,FALSE
"1996","ZBTB49",136.510872291224,3.55404289149779e-05,0.00144247203328388,0.0211181701786087,0.793886767825474,FALSE
"1997","BOLA2",280.750752189998,3.54990990945068e-05,0.00144258697560322,0.0449739917410854,0.86684575249787,FALSE
"1998","BOLA2B",280.750752189998,3.54990990945068e-05,0.00144258697560322,0.0449739917410854,0.86684575249787,FALSE
"2001","KANTR",123.693963545524,3.54788869490983e-05,0.00144269542912907,0.0161929172014788,0.735931834007508,FALSE
"2002","POFUT1",343.609614271835,3.5437482614802e-05,0.00144230285605493,0.229010493785901,0.943101168638276,FALSE
"2003","TMEM165",355.853938094143,3.54171406510888e-05,0.00144250512437864,0.0102699757714754,0.720296793059689,FALSE
"2005","B4GALT4",151.674383131155,3.54062205096055e-05,0.00144250967066446,0.0295317028003232,0.84861175807256,FALSE
"2006","CEPT1",438.542125865016,3.53779484987521e-05,0.00144241406679103,0.129486893976899,0.9333972064577,FALSE
"2008","IFI44",355.451271654752,3.52627846526934e-05,0.00144288001901294,0.108489295631131,0.919983769688899,FALSE
"2011","NUP54",175.852840138456,3.51586906480676e-05,0.00144225410587029,0.105883646455733,0.919983769688899,FALSE
"2013","LRRFIP2",533.930787643849,3.51051404920645e-05,0.00144232136783956,0.0685620223025386,0.897433386962604,FALSE
"2014","ZBED1",491.978984085261,3.51035955262552e-05,0.00144260261569703,0.0728307232967279,0.897433386962604,FALSE
"2015","ZNF638",1104.23701906827,3.50944586451238e-05,0.0014418483314166,0.154296480159296,0.936932111390819,FALSE
"2017","FBRSL1",2963.7536254731,3.50589014420872e-05,0.00144220571878971,0.0895817801542296,0.917245422391415,FALSE
"2020","TP53BP1",436.391543054952,3.49955042765038e-05,0.00144223791395919,0.249887964095188,0.943101168638276,FALSE
"2021","LIG4",118.3763707789,3.49525565752386e-05,0.00144270597201456,0.218023349578898,0.943101168638276,FALSE
"2023","RAB28",94.5347808921913,3.49486566227963e-05,0.00144244241617029,0.0488323694404513,0.872962220819027,FALSE
"2026","LRCH1",165.621426673968,3.4862601279851e-05,0.00144235435969218,0.0813534294770138,0.907200763332906,FALSE
"2028","MRM2",197.788497593359,3.48006109961749e-05,0.00144247295445676,0.0409056819274172,0.856213236634532,FALSE
"2029","WDR43",211.614835618522,3.47972786095092e-05,0.00144243653356501,0.152806579739816,0.936932111390819,FALSE
"2030","GTF2E2",236.828402464864,3.47569950560452e-05,0.00144214389778767,0.189555037648697,0.943101168638276,FALSE
